xi,theta,phi
1.747100,0.633021,-0.301037
1.748100,0.632720,-0.301011
1.749100,0.632419,-0.300985
1.750100,0.632118,-0.300960
1.751100,0.631817,-0.300933
1.752100,0.631516,-0.300907
1.753100,0.631215,-0.300881
1.754100,0.630914,-0.300854
1.755100,0.630613,-0.300827
1.756100,0.630312,-0.300800
1.757100,0.630012,-0.300773
1.758100,0.629711,-0.300746
1.759100,0.629410,-0.300719
1.760100,0.629109,-0.300691
1.761100,0.628809,-0.300664
1.762100,0.628508,-0.300636
1.763100,0.628207,-0.300608
1.764100,0.627907,-0.300580
1.765100,0.627606,-0.300552
1.766100,0.627306,-0.300523
1.767100,0.627005,-0.300495
1.768100,0.626705,-0.300466
1.769100,0.626404,-0.300437
1.770100,0.626104,-0.300408
1.771100,0.625803,-0.300379
1.772100,0.625503,-0.300350
1.773100,0.625203,-0.300320
1.774100,0.624902,-0.300291
1.775100,0.624602,-0.300261
1.776100,0.624302,-0.300231
1.777100,0.624002,-0.300201
1.778100,0.623702,-0.300171
1.779100,0.623401,-0.300141
1.780100,0.623101,-0.300110
1.781100,0.622801,-0.300080
1.782100,0.622501,-0.300049
1.783100,0.622201,-0.300018
1.784100,0.621901,-0.299987
1.785100,0.621601,-0.299956
1.786100,0.621301,-0.299925
1.787100,0.621001,-0.299893
1.788100,0.620701,-0.299862
1.789100,0.620402,-0.299830
1.790100,0.620102,-0.299798
1.791100,0.619802,-0.299766
1.792100,0.619502,-0.299734
1.793100,0.619202,-0.299701
1.794100,0.618903,-0.299669
1.795100,0.618603,-0.299636
1.796100,0.618304,-0.299604
1.797100,0.618004,-0.299571
1.798100,0.617704,-0.299538
1.799100,0.617405,-0.299505
1.800100,0.617105,-0.299471
1.801100,0.616806,-0.299438
1.802100,0.616506,-0.299404
1.803100,0.616207,-0.299370
1.804100,0.615908,-0.299337
1.805100,0.615608,-0.299303
1.806100,0.615309,-0.299268
1.807100,0.615010,-0.299234
1.808100,0.614711,-0.299200
1.809100,0.614411,-0.299165
1.810100,0.614112,-0.299130
1.811100,0.613813,-0.299095
1.812100,0.613514,-0.299061
1.813100,0.613215,-0.299025
1.814100,0.612916,-0.298990
1.815100,0.612617,-0.298955
1.816100,0.612318,-0.298919
1.817100,0.612019,-0.298883
1.818100,0.611720,-0.298848
1.819100,0.611422,-0.298812
1.820100,0.611123,-0.298776
1.821100,0.610824,-0.298739
1.822100,0.610525,-0.298703
1.823100,0.610227,-0.298666
1.824100,0.609928,-0.298630
1.825100,0.609629,-0.298593
1.826100,0.609331,-0.298556
1.827100,0.609032,-0.298519
1.828100,0.608734,-0.298482
1.829100,0.608435,-0.298445
1.830100,0.608137,-0.298407
1.831100,0.607838,-0.298369
1.832100,0.607540,-0.298332
1.833100,0.607242,-0.298294
1.834100,0.606944,-0.298256
1.835100,0.606645,-0.298218
1.836100,0.606347,-0.298179
1.837100,0.606049,-0.298141
1.838100,0.605751,-0.298103
1.839100,0.605453,-0.298064
1.840100,0.605155,-0.298025
1.841100,0.604857,-0.297986
1.842100,0.604559,-0.297947
1.843100,0.604261,-0.297908
1.844100,0.603963,-0.297869
1.845100,0.603665,-0.297829
1.846100,0.603367,-0.297790
1.847100,0.603069,-0.297750
1.848100,0.602772,-0.297710
1.849100,0.602474,-0.297670
1.850100,0.602176,-0.297630
1.851100,0.601879,-0.297590
1.852100,0.601581,-0.297549
1.853100,0.601284,-0.297509
1.854100,0.600986,-0.297468
1.855100,0.600689,-0.297427
1.856100,0.600391,-0.297386
1.857100,0.600094,-0.297345
1.858100,0.599797,-0.297304
1.859100,0.599499,-0.297263
1.860100,0.599202,-0.297222
1.861100,0.598905,-0.297180
1.862100,0.598608,-0.297138
1.863100,0.598311,-0.297097
1.864100,0.598014,-0.297055
1.865100,0.597717,-0.297013
1.866100,0.597420,-0.296970
1.867100,0.597123,-0.296928
1.868100,0.596826,-0.296886
1.869100,0.596529,-0.296843
1.870100,0.596232,-0.296800
1.871100,0.595935,-0.296758
1.872100,0.595639,-0.296715
1.873100,0.595342,-0.296672
1.874100,0.595045,-0.296628
1.875100,0.594749,-0.296585
1.876100,0.594452,-0.296542
1.877100,0.594155,-0.296498
1.878100,0.593859,-0.296454
1.879100,0.593563,-0.296411
1.880100,0.593266,-0.296367
1.881100,0.592970,-0.296323
1.882100,0.592674,-0.296278
1.883100,0.592377,-0.296234
1.884100,0.592081,-0.296190
1.885100,0.591785,-0.296145
1.886100,0.591489,-0.296100
1.887100,0.591193,-0.296056
1.888100,0.590897,-0.296011
1.889100,0.590601,-0.295966
1.890100,0.590305,-0.295920
1.891100,0.590009,-0.295875
1.892100,0.589713,-0.295830
1.893100,0.589417,-0.295784
1.894100,0.589121,-0.295739
1.895100,0.588826,-0.295693
1.896100,0.588530,-0.295647
1.897100,0.588234,-0.295601
1.898100,0.587939,-0.295555
1.899100,0.587643,-0.295508
1.900100,0.587348,-0.295462
1.901100,0.587052,-0.295415
1.902100,0.586757,-0.295369
1.903100,0.586462,-0.295322
1.904100,0.586166,-0.295275
1.905100,0.585871,-0.295228
1.906100,0.585576,-0.295181
1.907100,0.585281,-0.295134
1.908100,0.584986,-0.295087
1.909100,0.584691,-0.295039
1.910100,0.584396,-0.294992
1.911100,0.584101,-0.294944
1.912100,0.583806,-0.294896
1.913100,0.583511,-0.294848
1.914100,0.583216,-0.294800
1.915100,0.582921,-0.294752
1.916100,0.582626,-0.294704
1.917100,0.582332,-0.294655
1.918100,0.582037,-0.294607
1.919100,0.581743,-0.294558
1.920100,0.581448,-0.294509
1.921100,0.581154,-0.294460
1.922100,0.580859,-0.294411
1.923100,0.580565,-0.294362
1.924100,0.580270,-0.294313
1.925100,0.579976,-0.294264
1.926100,0.579682,-0.294214
1.927100,0.579388,-0.294165
1.928100,0.579094,-0.294115
1.929100,0.578799,-0.294065
1.930100,0.578505,-0.294015
1.931100,0.578211,-0.293965
1.932100,0.577917,-0.293915
1.933100,0.577624,-0.293865
1.934100,0.577330,-0.293815
1.935100,0.577036,-0.293764
1.936100,0.576742,-0.293714
1.937100,0.576449,-0.293663
1.938100,0.576155,-0.293612
1.939100,0.575861,-0.293561
1.940100,0.575568,-0.293510
1.941100,0.575274,-0.293459
1.942100,0.574981,-0.293408
1.943100,0.574687,-0.293356
1.944100,0.574394,-0.293305
1.945100,0.574101,-0.293253
1.946100,0.573808,-0.293202
1.947100,0.573514,-0.293150
1.948100,0.573221,-0.293098
1.949100,0.572928,-0.293046
1.950100,0.572635,-0.292994
1.951100,0.572342,-0.292942
1.952100,0.572049,-0.292889
1.953100,0.571756,-0.292837
1.954100,0.571464,-0.292784
1.955100,0.571171,-0.292731
1.956100,0.570878,-0.292679
1.957100,0.570586,-0.292626
1.958100,0.570293,-0.292573
1.959100,0.570000,-0.292520
1.960100,0.569708,-0.292466
1.961100,0.569415,-0.292413
1.962100,0.569123,-0.292360
1.963100,0.568831,-0.292306
1.964100,0.568538,-0.292252
1.965100,0.568246,-0.292199
1.966100,0.567954,-0.292145
1.967100,0.567662,-0.292091
1.968100,0.567370,-0.292037
1.969100,0.567078,-0.291982
1.970100,0.566786,-0.291928
1.971100,0.566494,-0.291874
1.972100,0.566202,-0.291819
1.973100,0.565910,-0.291765
1.974100,0.565619,-0.291710
1.975100,0.565327,-0.291655
1.976100,0.565035,-0.291600
1.977100,0.564744,-0.291545
1.978100,0.564452,-0.291490
1.979100,0.564161,-0.291435
1.980100,0.563869,-0.291379
1.981100,0.563578,-0.291324
1.982100,0.563287,-0.291268
1.983100,0.562996,-0.291213
1.984100,0.562704,-0.291157
1.985100,0.562413,-0.291101
1.986100,0.562122,-0.291045
1.987100,0.561831,-0.290989
1.988100,0.561540,-0.290933
1.989100,0.561249,-0.290876
1.990100,0.560958,-0.290820
1.991100,0.560668,-0.290764
1.992100,0.560377,-0.290707
1.993100,0.560086,-0.290650
1.994100,0.559796,-0.290593
1.995100,0.559505,-0.290537
1.996100,0.559214,-0.290480
1.997100,0.558924,-0.290422
1.998100,0.558634,-0.290365
1.999100,0.558343,-0.290308
2.000100,0.558053,-0.290251
2.001100,0.557763,-0.290193
2.002100,0.557473,-0.290135
2.003100,0.557183,-0.290078
2.004100,0.556892,-0.290020
2.005100,0.556602,-0.289962
2.006100,0.556313,-0.289904
2.007100,0.556023,-0.289846
2.008100,0.555733,-0.289788
2.009100,0.555443,-0.289729
2.010100,0.555153,-0.289671
2.011100,0.554864,-0.289613
2.012100,0.554574,-0.289554
2.013100,0.554285,-0.289495
2.014100,0.553995,-0.289437
2.015100,0.553706,-0.289378
2.016100,0.553416,-0.289319
2.017100,0.553127,-0.289260
2.018100,0.552838,-0.289200
2.019100,0.552549,-0.289141
2.020100,0.552260,-0.289082
2.021100,0.551971,-0.289022
2.022100,0.551682,-0.288963
2.023100,0.551393,-0.288903
2.024100,0.551104,-0.288843
2.025100,0.550815,-0.288784
2.026100,0.550526,-0.288724
2.027100,0.550238,-0.288664
2.028100,0.549949,-0.288603
2.029100,0.549660,-0.288543
2.030100,0.549372,-0.288483
2.031100,0.549083,-0.288422
2.032100,0.548795,-0.288362
2.033100,0.548507,-0.288301
2.034100,0.548218,-0.288241
2.035100,0.547930,-0.288180
2.036100,0.547642,-0.288119
2.037100,0.547354,-0.288058
2.038100,0.547066,-0.287997
2.039100,0.546778,-0.287936
2.040100,0.546490,-0.287875
2.041100,0.546202,-0.287813
2.042100,0.545914,-0.287752
2.043100,0.545627,-0.287690
2.044100,0.545339,-0.287629
2.045100,0.545051,-0.287567
2.046100,0.544764,-0.287505
2.047100,0.544476,-0.287443
2.048100,0.544189,-0.287381
2.049100,0.543902,-0.287319
2.050100,0.543614,-0.287257
2.051100,0.543327,-0.287195
2.052100,0.543040,-0.287132
2.053100,0.542753,-0.287070
2.054100,0.542466,-0.287007
2.055100,0.542179,-0.286945
2.056100,0.541892,-0.286882
2.057100,0.541605,-0.286819
2.058100,0.541318,-0.286756
2.059100,0.541032,-0.286693
2.060100,0.540745,-0.286630
2.061100,0.540458,-0.286567
2.062100,0.540172,-0.286504
2.063100,0.539885,-0.286441
2.064100,0.539599,-0.286377
2.065100,0.539313,-0.286314
2.066100,0.539026,-0.286250
2.067100,0.538740,-0.286186
2.068100,0.538454,-0.286123
2.069100,0.538168,-0.286059
2.070100,0.537882,-0.285995
2.071100,0.537596,-0.285931
2.072100,0.537310,-0.285867
2.073100,0.537024,-0.285802
2.074100,0.536738,-0.285738
2.075100,0.536453,-0.285674
2.076100,0.536167,-0.285609
2.077100,0.535881,-0.285545
2.078100,0.535596,-0.285480
2.079100,0.535310,-0.285415
2.080100,0.535025,-0.285351
2.081100,0.534740,-0.285286
2.082100,0.534454,-0.285221
2.083100,0.534169,-0.285156
2.084100,0.533884,-0.285090
2.085100,0.533599,-0.285025
2.086100,0.533314,-0.284960
2.087100,0.533029,-0.284895
2.088100,0.532744,-0.284829
2.089100,0.532460,-0.284763
2.090100,0.532175,-0.284698
2.091100,0.531890,-0.284632
2.092100,0.531606,-0.284566
2.093100,0.531321,-0.284500
2.094100,0.531037,-0.284434
2.095100,0.530752,-0.284368
2.096100,0.530468,-0.284302
2.097100,0.530184,-0.284236
2.098100,0.529899,-0.284170
2.099100,0.529615,-0.284103
2.100100,0.529331,-0.284037
2.101100,0.529047,-0.283970
2.102100,0.528763,-0.283904
2.103100,0.528479,-0.283837
2.104100,0.528195,-0.283770
2.105100,0.527912,-0.283703
2.106100,0.527628,-0.283636
2.107100,0.527344,-0.283569
2.108100,0.527061,-0.283502
2.109100,0.526777,-0.283435
2.110100,0.526494,-0.283368
2.111100,0.526211,-0.283300
2.112100,0.525927,-0.283233
2.113100,0.525644,-0.283165
2.114100,0.525361,-0.283098
2.115100,0.525078,-0.283030
2.116100,0.524795,-0.282962
2.117100,0.524512,-0.282894
2.118100,0.524229,-0.282826
2.119100,0.523947,-0.282758
2.120100,0.523664,-0.282690
2.121100,0.523381,-0.282622
2.122100,0.523099,-0.282554
2.123100,0.522816,-0.282486
2.124100,0.522534,-0.282417
2.125100,0.522251,-0.282349
2.126100,0.521969,-0.282280
2.127100,0.521687,-0.282212
2.128100,0.521404,-0.282143
2.129100,0.521122,-0.282074
2.130100,0.520840,-0.282005
2.131100,0.520558,-0.281937
2.132100,0.520276,-0.281868
2.133100,0.519995,-0.281798
2.134100,0.519713,-0.281729
2.135100,0.519431,-0.281660
2.136100,0.519150,-0.281591
2.137100,0.518868,-0.281521
2.138100,0.518586,-0.281452
2.139100,0.518305,-0.281382
2.140100,0.518024,-0.281313
2.141100,0.517742,-0.281243
2.142100,0.517461,-0.281173
2.143100,0.517180,-0.281104
2.144100,0.516899,-0.281034
2.145100,0.516618,-0.280964
2.146100,0.516337,-0.280894
2.147100,0.516056,-0.280824
2.148100,0.515775,-0.280753
2.149100,0.515495,-0.280683
2.150100,0.515214,-0.280613
2.151100,0.514933,-0.280542
2.152100,0.514653,-0.280472
2.153100,0.514373,-0.280401
2.154100,0.514092,-0.280331
2.155100,0.513812,-0.280260
2.156100,0.513532,-0.280189
2.157100,0.513252,-0.280118
2.158100,0.512971,-0.280048
2.159100,0.512691,-0.279977
2.160100,0.512411,-0.279906
2.161100,0.512132,-0.279834
2.162100,0.511852,-0.279763
2.163100,0.511572,-0.279692
2.164100,0.511292,-0.279621
2.165100,0.511013,-0.279549
2.166100,0.510733,-0.279478
2.167100,0.510454,-0.279406
2.168100,0.510175,-0.279335
2.169100,0.509895,-0.279263
2.170100,0.509616,-0.279191
2.171100,0.509337,-0.279119
2.172100,0.509058,-0.279047
2.173100,0.508779,-0.278975
2.174100,0.508500,-0.278903
2.175100,0.508221,-0.278831
2.176100,0.507942,-0.278759
2.177100,0.507663,-0.278687
2.178100,0.507385,-0.278615
2.179100,0.507106,-0.278542
2.180100,0.506828,-0.278470
2.181100,0.506549,-0.278397
2.182100,0.506271,-0.278325
2.183100,0.505993,-0.278252
2.184100,0.505714,-0.278179
2.185100,0.505436,-0.278107
2.186100,0.505158,-0.278034
2.187100,0.504880,-0.277961
2.188100,0.504602,-0.277888
2.189100,0.504324,-0.277815
2.190100,0.504047,-0.277742
2.191100,0.503769,-0.277669
2.192100,0.503491,-0.277595
2.193100,0.503214,-0.277522
2.194100,0.502936,-0.277449
2.195100,0.502659,-0.277375
2.196100,0.502381,-0.277302
2.197100,0.502104,-0.277228
2.198100,0.501827,-0.277154
2.199100,0.501550,-0.277081
2.200100,0.501273,-0.277007
2.201100,0.500996,-0.276933
2.202100,0.500719,-0.276859
2.203100,0.500442,-0.276785
2.204100,0.500165,-0.276711
2.205100,0.499889,-0.276637
2.206100,0.499612,-0.276563
2.207100,0.499336,-0.276489
2.208100,0.499059,-0.276415
2.209100,0.498783,-0.276340
2.210100,0.498506,-0.276266
2.211100,0.498230,-0.276191
2.212100,0.497954,-0.276117
2.213100,0.497678,-0.276042
2.214100,0.497402,-0.275968
2.215100,0.497126,-0.275893
2.216100,0.496850,-0.275818
2.217100,0.496574,-0.275743
2.218100,0.496299,-0.275668
2.219100,0.496023,-0.275593
2.220100,0.495748,-0.275518
2.221100,0.495472,-0.275443
2.222100,0.495197,-0.275368
2.223100,0.494921,-0.275293
2.224100,0.494646,-0.275218
2.225100,0.494371,-0.275142
2.226100,0.494096,-0.275067
2.227100,0.493821,-0.274992
2.228100,0.493546,-0.274916
2.229100,0.493271,-0.274841
2.230100,0.492996,-0.274765
2.231100,0.492721,-0.274689
2.232100,0.492447,-0.274613
2.233100,0.492172,-0.274538
2.234100,0.491898,-0.274462
2.235100,0.491623,-0.274386
2.236100,0.491349,-0.274310
2.237100,0.491075,-0.274234
2.238100,0.490800,-0.274158
2.239100,0.490526,-0.274082
2.240100,0.490252,-0.274005
2.241100,0.489978,-0.273929
2.242100,0.489704,-0.273853
2.243100,0.489431,-0.273776
2.244100,0.489157,-0.273700
2.245100,0.488883,-0.273623
2.246100,0.488610,-0.273547
2.247100,0.488336,-0.273470
2.248100,0.488063,-0.273394
2.249100,0.487789,-0.273317
2.250100,0.487516,-0.273240
2.251100,0.487243,-0.273163
2.252100,0.486970,-0.273086
2.253100,0.486697,-0.273009
2.254100,0.486424,-0.272932
2.255100,0.486151,-0.272855
2.256100,0.485878,-0.272778
2.257100,0.485605,-0.272701
2.258100,0.485333,-0.272624
2.259100,0.485060,-0.272547
2.260100,0.484787,-0.272469
2.261100,0.484515,-0.272392
2.262100,0.484243,-0.272314
2.263100,0.483970,-0.272237
2.264100,0.483698,-0.272159
2.265100,0.483426,-0.272082
2.266100,0.483154,-0.272004
2.267100,0.482882,-0.271926
2.268100,0.482610,-0.271849
2.269100,0.482338,-0.271771
2.270100,0.482067,-0.271693
2.271100,0.481795,-0.271615
2.272100,0.481523,-0.271537
2.273100,0.481252,-0.271459
2.274100,0.480981,-0.271381
2.275100,0.480709,-0.271303
2.276100,0.480438,-0.271224
2.277100,0.480167,-0.271146
2.278100,0.479896,-0.271068
2.279100,0.479625,-0.270989
2.280100,0.479354,-0.270911
2.281100,0.479083,-0.270833
2.282100,0.478812,-0.270754
2.283100,0.478541,-0.270675
2.284100,0.478271,-0.270597
2.285100,0.478000,-0.270518
2.286100,0.477730,-0.270439
2.287100,0.477459,-0.270361
2.288100,0.477189,-0.270282
2.289100,0.476919,-0.270203
2.290100,0.476648,-0.270124
2.291100,0.476378,-0.270045
2.292100,0.476108,-0.269966
2.293100,0.475838,-0.269887
2.294100,0.475569,-0.269808
2.295100,0.475299,-0.269729
2.296100,0.475029,-0.269649
2.297100,0.474760,-0.269570
2.298100,0.474490,-0.269491
2.299100,0.474221,-0.269412
2.300100,0.473951,-0.269332
2.301100,0.473682,-0.269253
2.302100,0.473413,-0.269173
2.303100,0.473144,-0.269094
2.304100,0.472874,-0.269014
2.305100,0.472606,-0.268934
2.306100,0.472337,-0.268855
2.307100,0.472068,-0.268775
2.308100,0.471799,-0.268695
2.309100,0.471530,-0.268615
2.310100,0.471262,-0.268535
2.311100,0.470993,-0.268455
2.312100,0.470725,-0.268375
2.313100,0.470457,-0.268295
2.314100,0.470188,-0.268215
2.315100,0.469920,-0.268135
2.316100,0.469652,-0.268055
2.317100,0.469384,-0.267975
2.318100,0.469116,-0.267894
2.319100,0.468848,-0.267814
2.320100,0.468581,-0.267734
2.321100,0.468313,-0.267653
2.322100,0.468045,-0.267573
2.323100,0.467778,-0.267492
2.324100,0.467510,-0.267412
2.325100,0.467243,-0.267331
2.326100,0.466976,-0.267250
2.327100,0.466708,-0.267170
2.328100,0.466441,-0.267089
2.329100,0.466174,-0.267008
2.330100,0.465907,-0.266927
2.331100,0.465640,-0.266847
2.332100,0.465374,-0.266766
2.333100,0.465107,-0.266685
2.334100,0.464840,-0.266604
2.335100,0.464574,-0.266523
2.336100,0.464307,-0.266441
2.337100,0.464041,-0.266360
2.338100,0.463774,-0.266279
2.339100,0.463508,-0.266198
2.340100,0.463242,-0.266117
2.341100,0.462976,-0.266035
2.342100,0.462710,-0.265954
2.343100,0.462444,-0.265873
2.344100,0.462178,-0.265791
2.345100,0.461912,-0.265710
2.346100,0.461647,-0.265628
2.347100,0.461381,-0.265547
2.348100,0.461116,-0.265465
2.349100,0.460850,-0.265383
2.350100,0.460585,-0.265302
2.351100,0.460320,-0.265220
2.352100,0.460054,-0.265138
2.353100,0.459789,-0.265056
2.354100,0.459524,-0.264974
2.355100,0.459259,-0.264893
2.356100,0.458995,-0.264811
2.357100,0.458730,-0.264729
2.358100,0.458465,-0.264647
2.359100,0.458200,-0.264565
2.360100,0.457936,-0.264482
2.361100,0.457672,-0.264400
2.362100,0.457407,-0.264318
2.363100,0.457143,-0.264236
2.364100,0.456879,-0.264154
2.365100,0.456615,-0.264071
2.366100,0.456351,-0.263989
2.367100,0.456087,-0.263907
2.368100,0.455823,-0.263824
2.369100,0.455559,-0.263742
2.370100,0.455295,-0.263659
2.371100,0.455032,-0.263577
2.372100,0.454768,-0.263494
2.373100,0.454505,-0.263412
2.374100,0.454241,-0.263329
2.375100,0.453978,-0.263246
2.376100,0.453715,-0.263163
2.377100,0.453452,-0.263081
2.378100,0.453189,-0.262998
2.379100,0.452926,-0.262915
2.380100,0.452663,-0.262832
2.381100,0.452400,-0.262749
2.382100,0.452137,-0.262666
2.383100,0.451875,-0.262583
2.384100,0.451612,-0.262500
2.385100,0.451350,-0.262417
2.386100,0.451087,-0.262334
2.387100,0.450825,-0.262251
2.388100,0.450563,-0.262168
2.389100,0.450301,-0.262084
2.390100,0.450039,-0.262001
2.391100,0.449777,-0.261918
2.392100,0.449515,-0.261835
2.393100,0.449253,-0.261751
2.394100,0.448991,-0.261668
2.395100,0.448730,-0.261584
2.396100,0.448468,-0.261501
2.397100,0.448207,-0.261417
2.398100,0.447945,-0.261334
2.399100,0.447684,-0.261250
2.400100,0.447423,-0.261167
2.401100,0.447162,-0.261083
2.402100,0.446901,-0.260999
2.403100,0.446640,-0.260916
2.404100,0.446379,-0.260832
2.405100,0.446118,-0.260748
2.406100,0.445857,-0.260664
2.407100,0.445597,-0.260580
2.408100,0.445336,-0.260496
2.409100,0.445076,-0.260412
2.410100,0.444815,-0.260329
2.411100,0.444555,-0.260245
2.412100,0.444295,-0.260161
2.413100,0.444035,-0.260076
2.414100,0.443775,-0.259992
2.415100,0.443515,-0.259908
2.416100,0.443255,-0.259824
2.417100,0.442995,-0.259740
2.418100,0.442735,-0.259656
2.419100,0.442476,-0.259571
2.420100,0.442216,-0.259487
2.421100,0.441957,-0.259403
2.422100,0.441697,-0.259318
2.423100,0.441438,-0.259234
2.424100,0.441179,-0.259150
2.425100,0.440920,-0.259065
2.426100,0.440661,-0.258981
2.427100,0.440402,-0.258896
2.428100,0.440143,-0.258812
2.429100,0.439884,-0.258727
2.430100,0.439626,-0.258642
2.431100,0.439367,-0.258558
2.432100,0.439108,-0.258473
2.433100,0.438850,-0.258388
2.434100,0.438592,-0.258304
2.435100,0.438333,-0.258219
2.436100,0.438075,-0.258134
2.437100,0.437817,-0.258049
2.438100,0.437559,-0.257964
2.439100,0.437301,-0.257879
2.440100,0.437043,-0.257794
2.441100,0.436786,-0.257710
2.442100,0.436528,-0.257625
2.443100,0.436270,-0.257540
2.444100,0.436013,-0.257454
2.445100,0.435755,-0.257369
2.446100,0.435498,-0.257284
2.447100,0.435241,-0.257199
2.448100,0.434984,-0.257114
2.449100,0.434727,-0.257029
2.450100,0.434470,-0.256944
2.451100,0.434213,-0.256858
2.452100,0.433956,-0.256773
2.453100,0.433699,-0.256688
2.454100,0.433443,-0.256602
2.455100,0.433186,-0.256517
2.456100,0.432930,-0.256432
2.457100,0.432673,-0.256346
2.458100,0.432417,-0.256261
2.459100,0.432161,-0.256175
2.460100,0.431905,-0.256090
2.461100,0.431648,-0.256004
2.462100,0.431393,-0.255919
2.463100,0.431137,-0.255833
2.464100,0.430881,-0.255748
2.465100,0.430625,-0.255662
2.466100,0.430370,-0.255576
2.467100,0.430114,-0.255491
2.468100,0.429859,-0.255405
2.469100,0.429603,-0.255319
2.470100,0.429348,-0.255233
2.471100,0.429093,-0.255148
2.472100,0.428838,-0.255062
2.473100,0.428583,-0.254976
2.474100,0.428328,-0.254890
2.475100,0.428073,-0.254804
2.476100,0.427818,-0.254718
2.477100,0.427563,-0.254632
2.478100,0.427309,-0.254546
2.479100,0.427054,-0.254460
2.480100,0.426800,-0.254374
2.481100,0.426546,-0.254288
2.482100,0.426291,-0.254202
2.483100,0.426037,-0.254116
2.484100,0.425783,-0.254030
2.485100,0.425529,-0.253944
2.486100,0.425275,-0.253857
2.487100,0.425021,-0.253771
2.488100,0.424768,-0.253685
2.489100,0.424514,-0.253599
2.490100,0.424260,-0.253512
2.491100,0.424007,-0.253426
2.492100,0.423754,-0.253340
2.493100,0.423500,-0.253253
2.494100,0.423247,-0.253167
2.495100,0.422994,-0.253081
2.496100,0.422741,-0.252994
2.497100,0.422488,-0.252908
2.498100,0.422235,-0.252821
2.499100,0.421982,-0.252735
2.500100,0.421730,-0.252648
2.501100,0.421477,-0.252562
2.502100,0.421224,-0.252475
2.503100,0.420972,-0.252389
2.504100,0.420720,-0.252302
2.505100,0.420467,-0.252215
2.506100,0.420215,-0.252129
2.507100,0.419963,-0.252042
2.508100,0.419711,-0.251955
2.509100,0.419459,-0.251869
2.510100,0.419207,-0.251782
2.511100,0.418956,-0.251695
2.512100,0.418704,-0.251608
2.513100,0.418453,-0.251522
2.514100,0.418201,-0.251435
2.515100,0.417950,-0.251348
2.516100,0.417698,-0.251261
2.517100,0.417447,-0.251174
2.518100,0.417196,-0.251087
2.519100,0.416945,-0.251000
2.520100,0.416694,-0.250913
2.521100,0.416443,-0.250826
2.522100,0.416192,-0.250739
2.523100,0.415942,-0.250652
2.524100,0.415691,-0.250565
2.525100,0.415441,-0.250478
2.526100,0.415190,-0.250391
2.527100,0.414940,-0.250304
2.528100,0.414689,-0.250217
2.529100,0.414439,-0.250130
2.530100,0.414189,-0.250043
2.531100,0.413939,-0.249955
2.532100,0.413689,-0.249868
2.533100,0.413439,-0.249781
2.534100,0.413190,-0.249694
2.535100,0.412940,-0.249607
2.536100,0.412691,-0.249519
2.537100,0.412441,-0.249432
2.538100,0.412192,-0.249345
2.539100,0.411942,-0.249257
2.540100,0.411693,-0.249170
2.541100,0.411444,-0.249083
2.542100,0.411195,-0.248995
2.543100,0.410946,-0.248908
2.544100,0.410697,-0.248820
2.545100,0.410448,-0.248733
2.546100,0.410200,-0.248645
2.547100,0.409951,-0.248558
2.548100,0.409703,-0.248470
2.549100,0.409454,-0.248383
2.550100,0.409206,-0.248295
2.551100,0.408958,-0.248208
2.552100,0.408709,-0.248120
2.553100,0.408461,-0.248033
2.554100,0.408213,-0.247945
2.555100,0.407965,-0.247858
2.556100,0.407718,-0.247770
2.557100,0.407470,-0.247682
2.558100,0.407222,-0.247595
2.559100,0.406975,-0.247507
2.560100,0.406727,-0.247419
2.561100,0.406480,-0.247331
2.562100,0.406233,-0.247244
2.563100,0.405985,-0.247156
2.564100,0.405738,-0.247068
2.565100,0.405491,-0.246980
2.566100,0.405244,-0.246893
2.567100,0.404997,-0.246805
2.568100,0.404751,-0.246717
2.569100,0.404504,-0.246629
2.570100,0.404257,-0.246541
2.571100,0.404011,-0.246453
2.572100,0.403765,-0.246365
2.573100,0.403518,-0.246278
2.574100,0.403272,-0.246190
2.575100,0.403026,-0.246102
2.576100,0.402780,-0.246014
2.577100,0.402534,-0.245926
2.578100,0.402288,-0.245838
2.579100,0.402042,-0.245750
2.580100,0.401796,-0.245662
2.581100,0.401551,-0.245574
2.582100,0.401305,-0.245486
2.583100,0.401060,-0.245398
2.584100,0.400814,-0.245310
2.585100,0.400569,-0.245221
2.586100,0.400324,-0.245133
2.587100,0.400079,-0.245045
2.588100,0.399834,-0.244957
2.589100,0.399589,-0.244869
2.590100,0.399344,-0.244781
2.591100,0.399099,-0.244693
2.592100,0.398855,-0.244604
2.593100,0.398610,-0.244516
2.594100,0.398366,-0.244428
2.595100,0.398121,-0.244340
2.596100,0.397877,-0.244252
2.597100,0.397633,-0.244163
2.598100,0.397389,-0.244075
2.599100,0.397145,-0.243987
2.600100,0.396901,-0.243899
2.601100,0.396657,-0.243810
2.602100,0.396413,-0.243722
2.603100,0.396170,-0.243634
2.604100,0.395926,-0.243545
2.605100,0.395682,-0.243457
2.606100,0.395439,-0.243369
2.607100,0.395196,-0.243280
2.608100,0.394952,-0.243192
2.609100,0.394709,-0.243103
2.610100,0.394466,-0.243015
2.611100,0.394223,-0.242927
2.612100,0.393980,-0.242838
2.613100,0.393738,-0.242750
2.614100,0.393495,-0.242661
2.615100,0.393252,-0.242573
2.616100,0.393010,-0.242484
2.617100,0.392767,-0.242396
2.618100,0.392525,-0.242307
2.619100,0.392283,-0.242219
2.620100,0.392041,-0.242130
