massa,raggio
5.24678e+30,27380.1
5.24708e+30,27379.6
5.24738e+30,27379
5.24768e+30,27378.5
5.24798e+30,27378
5.24827e+30,27377.5
5.24857e+30,27377
5.24887e+30,27376.4
5.24917e+30,27375.9
5.24947e+30,27375.4
5.24977e+30,27374.9
5.25006e+30,27374.4
5.25036e+30,27373.8
5.25066e+30,27373.3
5.25096e+30,27372.8
5.25126e+30,27372.3
5.25156e+30,27371.8
5.25186e+30,27371.3
5.25215e+30,27370.7
5.25245e+30,27370.2
5.25275e+30,27369.7
5.25305e+30,27369.2
5.25335e+30,27368.7
5.25365e+30,27368.1
5.25394e+30,27367.6
5.25424e+30,27367.1
5.25454e+30,27366.6
5.25484e+30,27366.1
5.25514e+30,27365.6
5.25544e+30,27365
5.25573e+30,27364.5
5.25603e+30,27364
5.25633e+30,27363.5
5.25663e+30,27363
5.25693e+30,27362.5
5.25723e+30,27361.9
5.25752e+30,27361.4
5.25782e+30,27360.9
5.25812e+30,27360.4
5.25842e+30,27359.9
5.25872e+30,27359.3
5.25902e+30,27358.8
5.25931e+30,27358.3
5.25961e+30,27357.8
5.25991e+30,27357.3
5.26021e+30,27356.8
5.26051e+30,27356.2
5.26081e+30,27355.7
5.2611e+30,27355.2
5.2614e+30,27354.7
5.2617e+30,27354.2
5.262e+30,27353.7
5.2623e+30,27353.1
5.2626e+30,27352.6
5.26289e+30,27352.1
5.26319e+30,27351.6
5.26349e+30,27351.1
5.26379e+30,27350.6
5.26409e+30,27350
5.26439e+30,27349.5
5.26468e+30,27349
5.26498e+30,27348.5
5.26528e+30,27348
5.26558e+30,27347.5
5.26588e+30,27346.9
5.26618e+30,27346.4
5.26647e+30,27345.9
5.26677e+30,27345.4
5.26707e+30,27344.9
5.26737e+30,27344.4
5.26767e+30,27343.8
5.26797e+30,27343.3
5.26826e+30,27342.8
5.26856e+30,27342.3
5.26886e+30,27341.8
5.26916e+30,27341.3
5.26946e+30,27340.7
5.26976e+30,27340.2
5.27005e+30,27339.7
5.27035e+30,27339.2
5.27065e+30,27338.7
5.27095e+30,27338.2
5.27125e+30,27337.6
5.27155e+30,27337.1
5.27184e+30,27336.6
5.27214e+30,27336.1
5.27244e+30,27335.6
5.27274e+30,27335.1
5.27304e+30,27334.6
5.27334e+30,27334
5.27363e+30,27333.5
5.27393e+30,27333
5.27423e+30,27332.5
5.27453e+30,27332
5.27483e+30,27331.5
5.27513e+30,27330.9
5.27542e+30,27330.4
5.27572e+30,27329.9
5.27602e+30,27329.4
5.27632e+30,27328.9
5.27662e+30,27328.4
5.27692e+30,27327.9
5.27721e+30,27327.3
5.27751e+30,27326.8
5.27781e+30,27326.3
5.27811e+30,27325.8
5.27841e+30,27325.3
5.27871e+30,27324.8
5.279e+30,27324.3
5.2793e+30,27323.7
5.2796e+30,27323.2
5.2799e+30,27322.7
5.2802e+30,27322.2
5.2805e+30,27321.7
5.28079e+30,27321.2
5.28109e+30,27320.7
5.28139e+30,27320.1
5.28169e+30,27319.6
5.28199e+30,27319.1
5.28229e+30,27318.6
5.28259e+30,27318.1
5.28288e+30,27317.6
5.28318e+30,27317.1
5.28348e+30,27316.5
5.28378e+30,27316
5.28408e+30,27315.5
5.28438e+30,27315
5.28467e+30,27314.5
5.28497e+30,27314
5.28527e+30,27313.5
5.28557e+30,27312.9
5.28587e+30,27312.4
5.28617e+30,27311.9
5.28646e+30,27311.4
5.28676e+30,27310.9
5.28706e+30,27310.4
5.28736e+30,27309.9
5.28766e+30,27309.3
5.28796e+30,27308.8
5.28825e+30,27308.3
5.28855e+30,27307.8
5.28885e+30,27307.3
5.28915e+30,27306.8
5.28945e+30,27306.3
5.28975e+30,27305.7
5.29004e+30,27305.2
5.29034e+30,27304.7
5.29064e+30,27304.2
5.29094e+30,27303.7
5.29124e+30,27303.2
5.29154e+30,27302.7
5.29183e+30,27302.2
5.29213e+30,27301.6
5.29243e+30,27301.1
5.29273e+30,27300.6
5.29303e+30,27300.1
5.29333e+30,27299.6
5.29362e+30,27299.1
5.29392e+30,27298.6
5.29422e+30,27298.1
5.29452e+30,27297.5
5.29482e+30,27297
5.29512e+30,27296.5
5.29541e+30,27296
5.29571e+30,27295.5
5.29601e+30,27295
5.29631e+30,27294.5
5.29661e+30,27293.9
5.29691e+30,27293.4
5.2972e+30,27292.9
5.2975e+30,27292.4
5.2978e+30,27291.9
5.2981e+30,27291.4
5.2984e+30,27290.9
5.2987e+30,27290.4
5.29899e+30,27289.9
5.29929e+30,27289.3
5.29959e+30,27288.8
5.29989e+30,27288.3
5.30019e+30,27287.8
5.30049e+30,27287.3
5.30078e+30,27286.8
5.30108e+30,27286.3
5.30138e+30,27285.8
5.30168e+30,27285.2
5.30198e+30,27284.7
5.30228e+30,27284.2
5.30257e+30,27283.7
5.30287e+30,27283.2
5.30317e+30,27282.7
5.30347e+30,27282.2
5.30377e+30,27281.7
5.30407e+30,27281.1
5.30436e+30,27280.6
5.30466e+30,27280.1
5.30496e+30,27279.6
5.30526e+30,27279.1
5.30556e+30,27278.6
5.30586e+30,27278.1
5.30615e+30,27277.6
5.30645e+30,27277.1
5.30675e+30,27276.5
5.30705e+30,27276
5.30735e+30,27275.5
5.30765e+30,27275
5.30794e+30,27274.5
5.30824e+30,27274
5.30854e+30,27273.5
5.30884e+30,27273
5.30914e+30,27272.5
5.30944e+30,27271.9
5.30973e+30,27271.4
5.31003e+30,27270.9
5.31033e+30,27270.4
5.31063e+30,27269.9
5.31093e+30,27269.4
5.31123e+30,27268.9
5.31153e+30,27268.4
5.31182e+30,27267.9
5.31212e+30,27267.4
5.31242e+30,27266.8
5.31272e+30,27266.3
5.31302e+30,27265.8
5.31332e+30,27265.3
5.31361e+30,27264.8
5.31391e+30,27264.3
5.31421e+30,27263.8
5.31451e+30,27263.3
5.31481e+30,27262.8
5.31511e+30,27262.2
5.3154e+30,27261.7
5.3157e+30,27261.2
5.316e+30,27260.7
5.3163e+30,27260.2
5.3166e+30,27259.7
5.3169e+30,27259.2
5.31719e+30,27258.7
5.31749e+30,27258.2
5.31779e+30,27257.7
5.31809e+30,27257.2
5.31839e+30,27256.6
5.31869e+30,27256.1
5.31898e+30,27255.6
5.31928e+30,27255.1
5.31958e+30,27254.6
5.31988e+30,27254.1
5.32018e+30,27253.6
5.32048e+30,27253.1
5.32077e+30,27252.6
5.32107e+30,27252.1
5.32137e+30,27251.5
5.32167e+30,27251
5.32197e+30,27250.5
5.32227e+30,27250
5.32256e+30,27249.5
5.32286e+30,27249
5.32316e+30,27248.5
5.32346e+30,27248
5.32376e+30,27247.5
5.32406e+30,27247
5.32435e+30,27246.5
5.32465e+30,27245.9
5.32495e+30,27245.4
5.32525e+30,27244.9
5.32555e+30,27244.4
5.32585e+30,27243.9
5.32614e+30,27243.4
5.32644e+30,27242.9
5.32674e+30,27242.4
5.32704e+30,27241.9
5.32734e+30,27241.4
5.32764e+30,27240.9
5.32793e+30,27240.4
5.32823e+30,27239.8
5.32853e+30,27239.3
5.32883e+30,27238.8
5.32913e+30,27238.3
5.32943e+30,27237.8
5.32972e+30,27237.3
5.33002e+30,27236.8
5.33032e+30,27236.3
5.33062e+30,27235.8
5.33092e+30,27235.3
5.33122e+30,27234.8
5.33151e+30,27234.3
5.33181e+30,27233.7
5.33211e+30,27233.2
5.33241e+30,27232.7
5.33271e+30,27232.2
5.33301e+30,27231.7
5.3333e+30,27231.2
5.3336e+30,27230.7
5.3339e+30,27230.2
5.3342e+30,27229.7
5.3345e+30,27229.2
5.3348e+30,27228.7
5.33509e+30,27228.2
5.33539e+30,27227.7
5.33569e+30,27227.1
5.33599e+30,27226.6
5.33629e+30,27226.1
5.33659e+30,27225.6
5.33688e+30,27225.1
5.33718e+30,27224.6
5.33748e+30,27224.1
5.33778e+30,27223.6
5.33808e+30,27223.1
5.33838e+30,27222.6
5.33867e+30,27222.1
5.33897e+30,27221.6
5.33927e+30,27221.1
5.33957e+30,27220.5
5.33987e+30,27220
5.34017e+30,27219.5
5.34046e+30,27219
5.34076e+30,27218.5
5.34106e+30,27218
5.34136e+30,27217.5
5.34166e+30,27217
5.34196e+30,27216.5
5.34226e+30,27216
5.34255e+30,27215.5
5.34285e+30,27215
5.34315e+30,27214.5
5.34345e+30,27214
5.34375e+30,27213.5
5.34405e+30,27212.9
5.34434e+30,27212.4
5.34464e+30,27211.9
5.34494e+30,27211.4
5.34524e+30,27210.9
5.34554e+30,27210.4
5.34584e+30,27209.9
5.34613e+30,27209.4
5.34643e+30,27208.9
5.34673e+30,27208.4
5.34703e+30,27207.9
5.34733e+30,27207.4
5.34763e+30,27206.9
5.34792e+30,27206.4
5.34822e+30,27205.9
5.34852e+30,27205.4
5.34882e+30,27204.9
5.34912e+30,27204.3
5.34942e+30,27203.8
5.34971e+30,27203.3
5.35001e+30,27202.8
5.35031e+30,27202.3
5.35061e+30,27201.8
5.35091e+30,27201.3
5.35121e+30,27200.8
5.3515e+30,27200.3
5.3518e+30,27199.8
5.3521e+30,27199.3
5.3524e+30,27198.8
5.3527e+30,27198.3
5.353e+30,27197.8
5.35329e+30,27197.3
5.35359e+30,27196.8
5.35389e+30,27196.3
5.35419e+30,27195.8
5.35449e+30,27195.2
5.35479e+30,27194.7
5.35508e+30,27194.2
5.35538e+30,27193.7
5.35568e+30,27193.2
5.35598e+30,27192.7
5.35628e+30,27192.2
5.35658e+30,27191.7
5.35687e+30,27191.2
5.35717e+30,27190.7
5.35747e+30,27190.2
5.35777e+30,27189.7
5.35807e+30,27189.2
5.35837e+30,27188.7
5.35866e+30,27188.2
5.35896e+30,27187.7
5.35926e+30,27187.2
5.35956e+30,27186.7
5.35986e+30,27186.2
5.36016e+30,27185.7
5.36045e+30,27185.2
5.36075e+30,27184.6
5.36105e+30,27184.1
5.36135e+30,27183.6
5.36165e+30,27183.1
5.36195e+30,27182.6
5.36224e+30,27182.1
5.36254e+30,27181.6
5.36284e+30,27181.1
5.36314e+30,27180.6
5.36344e+30,27180.1
5.36374e+30,27179.6
5.36403e+30,27179.1
5.36433e+30,27178.6
5.36463e+30,27178.1
5.36493e+30,27177.6
5.36523e+30,27177.1
5.36553e+30,27176.6
5.36582e+30,27176.1
5.36612e+30,27175.6
5.36642e+30,27175.1
5.36672e+30,27174.6
5.36702e+30,27174.1
5.36732e+30,27173.6
5.36761e+30,27173.1
5.36791e+30,27172.6
5.36821e+30,27172.1
5.36851e+30,27171.5
5.36881e+30,27171
5.36911e+30,27170.5
5.3694e+30,27170
5.3697e+30,27169.5
5.37e+30,27169
5.3703e+30,27168.5
5.3706e+30,27168
5.3709e+30,27167.5
5.3712e+30,27167
5.37149e+30,27166.5
5.37179e+30,27166
5.37209e+30,27165.5
5.37239e+30,27165
5.37269e+30,27164.5
5.37299e+30,27164
5.37328e+30,27163.5
5.37358e+30,27163
5.37388e+30,27162.5
5.37418e+30,27162
5.37448e+30,27161.5
5.37478e+30,27161
5.37507e+30,27160.5
5.37537e+30,27160
5.37567e+30,27159.5
5.37597e+30,27159
5.37627e+30,27158.5
5.37657e+30,27158
5.37686e+30,27157.5
5.37716e+30,27157
5.37746e+30,27156.5
5.37776e+30,27156
5.37806e+30,27155.5
5.37836e+30,27155
5.37865e+30,27154.5
5.37895e+30,27154
5.37925e+30,27153.5
5.37955e+30,27153
5.37985e+30,27152.4
5.38015e+30,27151.9
5.38044e+30,27151.4
5.38074e+30,27150.9
5.38104e+30,27150.4
5.38134e+30,27149.9
5.38164e+30,27149.4
5.38194e+30,27148.9
5.38223e+30,27148.4
5.38253e+30,27147.9
5.38283e+30,27147.4
5.38313e+30,27146.9
5.38343e+30,27146.4
5.38373e+30,27145.9
5.38402e+30,27145.4
5.38432e+30,27144.9
5.38462e+30,27144.4
5.38492e+30,27143.9
5.38522e+30,27143.4
5.38552e+30,27142.9
5.38581e+30,27142.4
5.38611e+30,27141.9
5.38641e+30,27141.4
5.38671e+30,27140.9
5.38701e+30,27140.4
5.38731e+30,27139.9
5.3876e+30,27139.4
5.3879e+30,27138.9
5.3882e+30,27138.4
5.3885e+30,27137.9
5.3888e+30,27137.4
5.3891e+30,27136.9
5.38939e+30,27136.4
5.38969e+30,27135.9
5.38999e+30,27135.4
5.39029e+30,27134.9
5.39059e+30,27134.4
5.39089e+30,27133.9
5.39118e+30,27133.4
5.39148e+30,27132.9
5.39178e+30,27132.4
5.39208e+30,27131.9
5.39238e+30,27131.4
5.39268e+30,27130.9
5.39297e+30,27130.4
5.39327e+30,27129.9
5.39357e+30,27129.4
5.39387e+30,27128.9
5.39417e+30,27128.4
5.39447e+30,27127.9
5.39476e+30,27127.4
5.39506e+30,27126.9
5.39536e+30,27126.4
5.39566e+30,27125.9
5.39596e+30,27125.4
5.39626e+30,27124.9
5.39655e+30,27124.4
5.39685e+30,27123.9
5.39715e+30,27123.4
5.39745e+30,27122.9
5.39775e+30,27122.4
5.39805e+30,27121.9
5.39834e+30,27121.4
5.39864e+30,27120.9
5.39894e+30,27120.4
5.39924e+30,27119.9
5.39954e+30,27119.4
5.39984e+30,27118.9
5.40014e+30,27118.4
5.40043e+30,27117.9
5.40073e+30,27117.4
5.40103e+30,27116.9
5.40133e+30,27116.4
5.40163e+30,27115.9
5.40193e+30,27115.4
5.40222e+30,27114.9
5.40252e+30,27114.4
5.40282e+30,27113.9
5.40312e+30,27113.4
5.40342e+30,27112.9
5.40372e+30,27112.4
5.40401e+30,27111.9
5.40431e+30,27111.4
5.40461e+30,27110.9
5.40491e+30,27110.4
5.40521e+30,27109.9
5.40551e+30,27109.4
5.4058e+30,27108.9
5.4061e+30,27108.4
5.4064e+30,27107.9
5.4067e+30,27107.4
5.407e+30,27106.9
5.4073e+30,27106.4
5.40759e+30,27105.9
5.40789e+30,27105.4
5.40819e+30,27104.9
5.40849e+30,27104.4
5.40879e+30,27103.9
5.40909e+30,27103.4
5.40938e+30,27102.9
5.40968e+30,27102.4
5.40998e+30,27101.9
5.41028e+30,27101.4
5.41058e+30,27100.9
5.41088e+30,27100.4
5.41117e+30,27099.9
5.41147e+30,27099.5
5.41177e+30,27099
5.41207e+30,27098.5
5.41237e+30,27098
5.41267e+30,27097.5
5.41296e+30,27097
5.41326e+30,27096.5
5.41356e+30,27096
5.41386e+30,27095.5
5.41416e+30,27095
5.41446e+30,27094.5
5.41475e+30,27094
5.41505e+30,27093.5
5.41535e+30,27093
5.41565e+30,27092.5
5.41595e+30,27092
5.41625e+30,27091.5
5.41654e+30,27091
5.41684e+30,27090.5
5.41714e+30,27090
5.41744e+30,27089.5
5.41774e+30,27089
5.41804e+30,27088.5
5.41833e+30,27088
5.41863e+30,27087.5
5.41893e+30,27087
5.41923e+30,27086.5
5.41953e+30,27086
5.41983e+30,27085.5
5.42012e+30,27085
5.42042e+30,27084.5
5.42072e+30,27084
5.42102e+30,27083.5
5.42132e+30,27083
5.42162e+30,27082.5
5.42191e+30,27082
5.42221e+30,27081.5
5.42251e+30,27081
5.42281e+30,27080.6
5.42311e+30,27080.1
5.42341e+30,27079.6
5.4237e+30,27079.1
5.424e+30,27078.6
5.4243e+30,27078.1
5.4246e+30,27077.6
5.4249e+30,27077.1
5.4252e+30,27076.6
5.42549e+30,27076.1
5.42579e+30,27075.6
5.42609e+30,27075.1
5.42639e+30,27074.6
5.42669e+30,27074.1
5.42699e+30,27073.6
5.42728e+30,27073.1
5.42758e+30,27072.6
5.42788e+30,27072.1
5.42818e+30,27071.6
5.42848e+30,27071.1
5.42878e+30,27070.6
5.42907e+30,27070.1
5.42937e+30,27069.6
5.42967e+30,27069.1
5.42997e+30,27068.6
5.43027e+30,27068.1
5.43057e+30,27067.7
5.43087e+30,27067.2
5.43116e+30,27066.7
5.43146e+30,27066.2
5.43176e+30,27065.7
5.43206e+30,27065.2
5.43236e+30,27064.7
5.43266e+30,27064.2
5.43295e+30,27063.7
5.43325e+30,27063.2
5.43355e+30,27062.7
5.43385e+30,27062.2
5.43415e+30,27061.7
5.43445e+30,27061.2
5.43474e+30,27060.7
5.43504e+30,27060.2
5.43534e+30,27059.7
5.43564e+30,27059.2
5.43594e+30,27058.7
5.43624e+30,27058.2
5.43653e+30,27057.7
5.43683e+30,27057.3
5.43713e+30,27056.8
5.43743e+30,27056.3
5.43773e+30,27055.8
5.43803e+30,27055.3
5.43832e+30,27054.8
5.43862e+30,27054.3
5.43892e+30,27053.8
5.43922e+30,27053.3
5.43952e+30,27052.8
5.43982e+30,27052.3
5.44011e+30,27051.8
5.44041e+30,27051.3
5.44071e+30,27050.8
5.44101e+30,27050.3
5.44131e+30,27049.8
5.44161e+30,27049.3
5.4419e+30,27048.8
5.4422e+30,27048.3
5.4425e+30,27047.9
5.4428e+30,27047.4
5.4431e+30,27046.9
5.4434e+30,27046.4
5.44369e+30,27045.9
5.44399e+30,27045.4
5.44429e+30,27044.9
5.44459e+30,27044.4
5.44489e+30,27043.9
5.44519e+30,27043.4
5.44548e+30,27042.9
5.44578e+30,27042.4
5.44608e+30,27041.9
5.44638e+30,27041.4
5.44668e+30,27040.9
5.44698e+30,27040.4
5.44727e+30,27040
5.44757e+30,27039.5
5.44787e+30,27039
5.44817e+30,27038.5
5.44847e+30,27038
5.44877e+30,27037.5
5.44906e+30,27037
5.44936e+30,27036.5
5.44966e+30,27036
5.44996e+30,27035.5
5.45026e+30,27035
5.45056e+30,27034.5
5.45085e+30,27034
5.45115e+30,27033.5
5.45145e+30,27033
5.45175e+30,27032.6
5.45205e+30,27032.1
5.45235e+30,27031.6
5.45264e+30,27031.1
5.45294e+30,27030.6
5.45324e+30,27030.1
5.45354e+30,27029.6
5.45384e+30,27029.1
5.45414e+30,27028.6
5.45443e+30,27028.1
5.45473e+30,27027.6
5.45503e+30,27027.1
5.45533e+30,27026.6
5.45563e+30,27026.1
5.45593e+30,27025.6
5.45622e+30,27025.2
5.45652e+30,27024.7
5.45682e+30,27024.2
5.45712e+30,27023.7
5.45742e+30,27023.2
5.45772e+30,27022.7
5.45801e+30,27022.2
5.45831e+30,27021.7
5.45861e+30,27021.2
5.45891e+30,27020.7
5.45921e+30,27020.2
5.45951e+30,27019.7
5.4598e+30,27019.2
5.4601e+30,27018.8
5.4604e+30,27018.3
5.4607e+30,27017.8
5.461e+30,27017.3
5.4613e+30,27016.8
5.4616e+30,27016.3
5.46189e+30,27015.8
5.46219e+30,27015.3
5.46249e+30,27014.8
5.46279e+30,27014.3
5.46309e+30,27013.8
5.46339e+30,27013.3
5.46368e+30,27012.9
5.46398e+30,27012.4
5.46428e+30,27011.9
5.46458e+30,27011.4
5.46488e+30,27010.9
5.46518e+30,27010.4
5.46547e+30,27009.9
5.46577e+30,27009.4
5.46607e+30,27008.9
5.46637e+30,27008.4
5.46667e+30,27007.9
5.46697e+30,27007.4
5.46726e+30,27007
5.46756e+30,27006.5
5.46786e+30,27006
5.46816e+30,27005.5
5.46846e+30,27005
5.46876e+30,27004.5
5.46905e+30,27004
5.46935e+30,27003.5
5.46965e+30,27003
5.46995e+30,27002.5
5.47025e+30,27002
5.47055e+30,27001.6
5.47084e+30,27001.1
5.47114e+30,27000.6
5.47144e+30,27000.1
5.47174e+30,26999.6
5.47204e+30,26999.1
5.47234e+30,26998.6
5.47263e+30,26998.1
5.47293e+30,26997.6
5.47323e+30,26997.1
5.47353e+30,26996.6
5.47383e+30,26996.2
5.47413e+30,26995.7
5.47442e+30,26995.2
5.47472e+30,26994.7
5.47502e+30,26994.2
5.47532e+30,26993.7
5.47562e+30,26993.2
5.47592e+30,26992.7
5.47621e+30,26992.2
5.47651e+30,26991.7
5.47681e+30,26991.3
5.47711e+30,26990.8
5.47741e+30,26990.3
5.47771e+30,26989.8
5.478e+30,26989.3
5.4783e+30,26988.8
5.4786e+30,26988.3
5.4789e+30,26987.8
5.4792e+30,26987.3
5.4795e+30,26986.8
5.47979e+30,26986.4
5.48009e+30,26985.9
5.48039e+30,26985.4
5.48069e+30,26984.9
5.48099e+30,26984.4
5.48129e+30,26983.9
5.48158e+30,26983.4
5.48188e+30,26982.9
5.48218e+30,26982.4
5.48248e+30,26981.9
5.48278e+30,26981.5
5.48308e+30,26981
5.48337e+30,26980.5
5.48367e+30,26980
5.48397e+30,26979.5
5.48427e+30,26979
5.48457e+30,26978.5
5.48487e+30,26978
5.48516e+30,26977.5
5.48546e+30,26977.1
5.48576e+30,26976.6
5.48606e+30,26976.1
5.48636e+30,26975.6
5.48666e+30,26975.1
5.48695e+30,26974.6
5.48725e+30,26974.1
5.48755e+30,26973.6
5.48785e+30,26973.1
5.48815e+30,26972.7
5.48845e+30,26972.2
5.48874e+30,26971.7
5.48904e+30,26971.2
5.48934e+30,26970.7
5.48964e+30,26970.2
5.48994e+30,26969.7
5.49024e+30,26969.2
5.49054e+30,26968.7
5.49083e+30,26968.3
5.49113e+30,26967.8
5.49143e+30,26967.3
5.49173e+30,26966.8
5.49203e+30,26966.3
5.49233e+30,26965.8
5.49262e+30,26965.3
5.49292e+30,26964.8
5.49322e+30,26964.4
5.49352e+30,26963.9
5.49382e+30,26963.4
5.49412e+30,26962.9
5.49441e+30,26962.4
5.49471e+30,26961.9
5.49501e+30,26961.4
5.49531e+30,26960.9
5.49561e+30,26960.4
5.49591e+30,26960
5.4962e+30,26959.5
5.4965e+30,26959
5.4968e+30,26958.5
5.4971e+30,26958
5.4974e+30,26957.5
5.4977e+30,26957
5.49799e+30,26956.5
5.49829e+30,26956.1
5.49859e+30,26955.6
5.49889e+30,26955.1
5.49919e+30,26954.6
5.49949e+30,26954.1
5.49978e+30,26953.6
5.50008e+30,26953.1
5.50038e+30,26952.6
5.50068e+30,26952.2
5.50098e+30,26951.7
5.50128e+30,26951.2
5.50157e+30,26950.7
5.50187e+30,26950.2
5.50217e+30,26949.7
5.50247e+30,26949.2
5.50277e+30,26948.7
5.50307e+30,26948.3
5.50336e+30,26947.8
5.50366e+30,26947.3
5.50396e+30,26946.8
5.50426e+30,26946.3
5.50456e+30,26945.8
5.50486e+30,26945.3
5.50515e+30,26944.9
5.50545e+30,26944.4
5.50575e+30,26943.9
5.50605e+30,26943.4
5.50635e+30,26942.9
5.50665e+30,26942.4
5.50694e+30,26941.9
5.50724e+30,26941.4
5.50754e+30,26941
5.50784e+30,26940.5
5.50814e+30,26940
5.50844e+30,26939.5
5.50873e+30,26939
5.50903e+30,26938.5
5.50933e+30,26938
5.50963e+30,26937.6
5.50993e+30,26937.1
5.51023e+30,26936.6
5.51052e+30,26936.1
5.51082e+30,26935.6
5.51112e+30,26935.1
5.51142e+30,26934.6
5.51172e+30,26934.2
5.51202e+30,26933.7
5.51231e+30,26933.2
5.51261e+30,26932.7
5.51291e+30,26932.2
5.51321e+30,26931.7
5.51351e+30,26931.2
5.51381e+30,26930.8
5.5141e+30,26930.3
5.5144e+30,26929.8
5.5147e+30,26929.3
5.515e+30,26928.8
5.5153e+30,26928.3
5.5156e+30,26927.8
5.51589e+30,26927.4
5.51619e+30,26926.9
5.51649e+30,26926.4
5.51679e+30,26925.9
5.51709e+30,26925.4
5.51739e+30,26924.9
5.51768e+30,26924.4
5.51798e+30,26924
5.51828e+30,26923.5
5.51858e+30,26923
5.51888e+30,26922.5
5.51918e+30,26922
5.51947e+30,26921.5
5.51977e+30,26921
5.52007e+30,26920.6
5.52037e+30,26920.1
5.52067e+30,26919.6
5.52097e+30,26919.1
5.52127e+30,26918.6
5.52156e+30,26918.1
5.52186e+30,26917.6
5.52216e+30,26917.2
5.52246e+30,26916.7
5.52276e+30,26916.2
5.52306e+30,26915.7
5.52335e+30,26915.2
5.52365e+30,26914.7
5.52395e+30,26914.3
5.52425e+30,26913.8
5.52455e+30,26913.3
5.52485e+30,26912.8
5.52514e+30,26912.3
5.52544e+30,26911.8
5.52574e+30,26911.4
5.52604e+30,26910.9
5.52634e+30,26910.4
5.52664e+30,26909.9
5.52693e+30,26909.4
5.52723e+30,26908.9
5.52753e+30,26908.4
5.52783e+30,26908
5.52813e+30,26907.5
5.52843e+30,26907
5.52872e+30,26906.5
5.52902e+30,26906
5.52932e+30,26905.5
5.52962e+30,26905.1
5.52992e+30,26904.6
5.53022e+30,26904.1
5.53051e+30,26903.6
5.53081e+30,26903.1
5.53111e+30,26902.6
5.53141e+30,26902.2
5.53171e+30,26901.7
5.53201e+30,26901.2
5.5323e+30,26900.7
5.5326e+30,26900.2
5.5329e+30,26899.7
5.5332e+30,26899.3
5.5335e+30,26898.8
5.5338e+30,26898.3
5.53409e+30,26897.8
5.53439e+30,26897.3
5.53469e+30,26896.8
5.53499e+30,26896.4
5.53529e+30,26895.9
5.53559e+30,26895.4
5.53588e+30,26894.9
5.53618e+30,26894.4
5.53648e+30,26893.9
5.53678e+30,26893.5
5.53708e+30,26893
5.53738e+30,26892.5
5.53767e+30,26892
5.53797e+30,26891.5
5.53827e+30,26891
5.53857e+30,26890.6
5.53887e+30,26890.1
5.53917e+30,26889.6
5.53946e+30,26889.1
5.53976e+30,26888.6
5.54006e+30,26888.1
5.54036e+30,26887.7
5.54066e+30,26887.2
5.54096e+30,26886.7
5.54125e+30,26886.2
5.54155e+30,26885.7
5.54185e+30,26885.2
5.54215e+30,26884.8
5.54245e+30,26884.3
5.54275e+30,26883.8
5.54304e+30,26883.3
5.54334e+30,26882.8
5.54364e+30,26882.4
5.54394e+30,26881.9
5.54424e+30,26881.4
5.54454e+30,26880.9
5.54483e+30,26880.4
5.54513e+30,26879.9
5.54543e+30,26879.5
5.54573e+30,26879
5.54603e+30,26878.5
5.54633e+30,26878
5.54662e+30,26877.5
5.54692e+30,26877
5.54722e+30,26876.6
5.54752e+30,26876.1
5.54782e+30,26875.6
5.54812e+30,26875.1
5.54841e+30,26874.6
5.54871e+30,26874.2
5.54901e+30,26873.7
5.54931e+30,26873.2
5.54961e+30,26872.7
5.54991e+30,26872.2
5.55021e+30,26871.8
5.5505e+30,26871.3
5.5508e+30,26870.8
5.5511e+30,26870.3
5.5514e+30,26869.8
5.5517e+30,26869.3
5.552e+30,26868.9
5.55229e+30,26868.4
5.55259e+30,26867.9
5.55289e+30,26867.4
5.55319e+30,26866.9
5.55349e+30,26866.5
5.55379e+30,26866
5.55408e+30,26865.5
5.55438e+30,26865
5.55468e+30,26864.5
5.55498e+30,26864.1
5.55528e+30,26863.6
5.55558e+30,26863.1
5.55587e+30,26862.6
5.55617e+30,26862.1
5.55647e+30,26861.6
5.55677e+30,26861.2
5.55707e+30,26860.7
5.55737e+30,26860.2
5.55766e+30,26859.7
5.55796e+30,26859.2
5.55826e+30,26858.8
5.55856e+30,26858.3
5.55886e+30,26857.8
5.55916e+30,26857.3
5.55945e+30,26856.8
5.55975e+30,26856.4
5.56005e+30,26855.9
5.56035e+30,26855.4
5.56065e+30,26854.9
5.56095e+30,26854.4
5.56124e+30,26854
5.56154e+30,26853.5
5.56184e+30,26853
5.56214e+30,26852.5
5.56244e+30,26852
5.56274e+30,26851.6
5.56303e+30,26851.1
5.56333e+30,26850.6
5.56363e+30,26850.1
5.56393e+30,26849.6
5.56423e+30,26849.2
5.56453e+30,26848.7
5.56482e+30,26848.2
5.56512e+30,26847.7
5.56542e+30,26847.2
5.56572e+30,26846.8
5.56602e+30,26846.3
5.56632e+30,26845.8
5.56661e+30,26845.3
5.56691e+30,26844.8
5.56721e+30,26844.4
5.56751e+30,26843.9
5.56781e+30,26843.4
5.56811e+30,26842.9
5.5684e+30,26842.4
5.5687e+30,26842
5.569e+30,26841.5
5.5693e+30,26841
5.5696e+30,26840.5
5.5699e+30,26840
5.57019e+30,26839.6
5.57049e+30,26839.1
5.57079e+30,26838.6
5.57109e+30,26838.1
5.57139e+30,26837.7
5.57169e+30,26837.2
5.57198e+30,26836.7
5.57228e+30,26836.2
5.57258e+30,26835.7
5.57288e+30,26835.3
5.57318e+30,26834.8
